date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:22:56	61072/61072	---M--	200	added ('OK')	image/jpeg	etag:%22ee90-530d5be3a6423%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_39369347_original-2-860x573.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_39369347_original-2-860x573.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:23:02	93745/93745	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:23:06%20GMT	http://dance-studio.cmsmasters.net/author/cmsmasters/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/author/cmsmasters/index.html	(from http://dance-studio.cmsmasters.net/standard/)
23:23:03	500735/500735	---M--	200	added ('OK')	image/jpeg	etag:%227a3ff-529233647419b%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_80169054_original.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_80169054_original.jpg	(from http://dance-studio.cmsmasters.net/registration/)
23:23:09	44632/44632	---M--	200	added ('OK')	image/jpeg	etag:%22ae58-530d5bea22733%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_67194523_original-3-860x573.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_67194523_original-3-860x573.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:23:14	65028/65028	---M--	200	added ('OK')	image/jpeg	etag:%22fe04-530d5be83a671%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_70996711_original-1-860x573.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_70996711_original-1-860x573.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:23:17	261568/261568	---M--	200	added ('OK')	image/jpeg	etag:%223fdc0-52e15cc4617f8%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_4698282_original-2.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_4698282_original-2.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:23:30	93338/93338	---M--	200	added ('OK')	image/jpeg	etag:%2216c9a-530d5be59cb5f%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/05/Depositphotos_74087675_original-1-860x573.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/05/Depositphotos_74087675_original-1-860x573.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:23:41	62215/62215	---M--	200	added ('OK')	image/jpeg	etag:%22f307-530d5bec2ea18%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_33326693_original-1-860x573.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_33326693_original-1-860x573.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:23:56	504632/504632	---M--	200	added ('OK')	image/jpeg	etag:%227b338-52fcc91f99360%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_39369347_original-2.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_39369347_original-2.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:24:13	220363/220363	---M--	200	added ('OK')	image/jpeg	etag:%2235ccb-52eb6f3e8907c%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_90268892_original1-1.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_90268892_original1-1.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:24:30	507672/507672	---M--	200	added ('OK')	image/jpeg	etag:%227bf18-52fcc6b9630a5%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_33326693_original-1.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_33326693_original-1.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:24:44	108418/108418	---M--	200	added ('OK')	image/jpeg	etag:%221a782-530d5bee00b49%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_5439336_original-1-860x573.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_5439336_original-1-860x573.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:24:46	2958/2958	---M--	200	added ('OK')	image/jpeg	etag:%22b8e-530d5bd6bcc4d%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2016/01/Depositphotos_35776297_original-75x75.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2016/01/Depositphotos_35776297_original-75x75.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:24:46	2424/2424	---M--	200	added ('OK')	image/jpeg	etag:%22978-530d5bdf5c55c%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_80169054_original-1-75x75.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_80169054_original-1-75x75.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:24:47	3443/3443	---M--	200	added ('OK')	image/jpeg	etag:%22d73-530d5bedc2efb%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_5439336_original-1-75x75.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_5439336_original-1-75x75.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:24:48	1982/1982	---M--	200	added ('OK')	image/jpeg	etag:%227be-530d5be9e3f2e%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_67194523_original-3-75x75.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_67194523_original-3-75x75.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:24:49	2131/2131	---M--	200	added ('OK')	image/jpeg	etag:%22853-530d5c39210bc%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_4698282_original-2-75x75.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_4698282_original-2-75x75.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:24:50	2947/2947	---M--	200	added ('OK')	image/jpeg	etag:%22b83-530d5be362a15%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_39369347_original-2-75x75.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_39369347_original-2-75x75.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:24:52	4697/4697	---M--	200	added ('OK')	image/gif	etag:%221259-5380bff4956bb%22	http://dance-studio.cmsmasters.net/wp-content/plugins/the-events-calendar/src/resources/images/tribe-loading.gif	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/plugins/the-events-calendar/src/resources/images/tribe-loading.gif	(from http://dance-studio.cmsmasters.net/standard/)
23:24:53	20163/20163	---M-Z	200	added ('OK')	text/css	etag:%224ec3-527a41ecc4d25-gzip%22	http://dance-studio.cmsmasters.net/wp-includes/js/mediaelement/mediaelementplayer.min.css?ver=2.18.1	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-includes/js/mediaelement/mediaelementplayer.mineb0c.css	(from http://dance-studio.cmsmasters.net/standard/)
23:24:53	786230/786230	---M--	200	added ('OK')	image/jpeg	etag:%22bff36-52fcc88082c4c%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/05/Depositphotos_74087675_original-1.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/05/Depositphotos_74087675_original-1.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:24:54	4477/4477	---M-Z	200	added ('OK')	text/css	etag:%22117d-530735015c19f-gzip%22	http://dance-studio.cmsmasters.net/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=4.5.3	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-includes/js/mediaelement/wp-mediaelement.min62d0.css	(from http://dance-studio.cmsmasters.net/standard/)
23:24:56	796/796	---M-Z	200	added ('OK')	application/javascript	etag:%2231c-530735015c587-gzip%22	http://dance-studio.cmsmasters.net/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=4.5.3	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-includes/js/mediaelement/wp-mediaelement.min62d0.js	(from http://dance-studio.cmsmasters.net/standard/)
23:24:56	80671/80671	---M-Z	200	added ('OK')	application/javascript	etag:%2213b1f-5327daf45213e-gzip%22	http://dance-studio.cmsmasters.net/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=2.18.1-a	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-includes/js/mediaelement/mediaelement-and-player.min7796.js	(from http://dance-studio.cmsmasters.net/standard/)
23:24:57	4088/4088	---M-Z	200	added ('OK')	application/javascript	etag:%22ff8-5377fe5d6ff00-gzip%22	http://dance-studio.cmsmasters.net/wp-content/plugins/events-calendar-pro/src/resources/js/widget-calendar.js?ver=4.2.2.1	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/plugins/events-calendar-pro/src/resources/js/widget-calendarf079.js	(from http://dance-studio.cmsmasters.net/standard/)
23:24:58	751/751	---M-Z	200	added ('OK')	application/rss+xml	etag:%22136f0d3780ca791a9dc94195f6349e72-gzip%22	http://dance-studio.cmsmasters.net/timeline/feed/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/timeline/feed/index.html	(from http://dance-studio.cmsmasters.net/timeline/)
23:24:58	2261/2261	---M--	200	added ('OK')	application/json	date:Tue,%2023%20Aug%202016%2020:25:03%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Ftimeline%2F	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embeddd74.json	(from http://dance-studio.cmsmasters.net/timeline/)
23:24:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Aug%202016%2020:25:04%20GMT	http://dance-studio.cmsmasters.net/?p=535	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/index5ff4.html	(from http://dance-studio.cmsmasters.net/timeline/)
23:24:59	2358/2358	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Aug%202016%2020:25:05%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Ftimeline%2F&format=xml	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embedc639	(from http://dance-studio.cmsmasters.net/timeline/)
23:25:03	28052/28052	---M--	200	added ('OK')	image/jpeg	etag:%226d94-530d5be7eb0e2%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_70996711_original-1-560x350.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_70996711_original-1-560x350.jpg	(from http://dance-studio.cmsmasters.net/timeline/)
23:25:04	31087/31087	---M--	200	added ('OK')	image/jpeg	etag:%22796f-530d5bda87011%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_87966686_original-1-560x350.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_87966686_original-1-560x350.jpg	(from http://dance-studio.cmsmasters.net/timeline/)
23:25:06	23899/23899	---M--	200	added ('OK')	image/jpeg	etag:%225d5b-530d5be167c89%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_79035554_original-1-560x350.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_79035554_original-1-560x350.jpg	(from http://dance-studio.cmsmasters.net/timeline/)
23:25:09	41553/41553	---M--	200	added ('OK')	image/jpeg	etag:%22a251-530d5bd2bfc04%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2016/01/Depositphotos_35776297_original-1-560x350.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2016/01/Depositphotos_35776297_original-1-560x350.jpg	(from http://dance-studio.cmsmasters.net/timeline/)
23:25:10	27805/27805	---M--	200	added ('OK')	image/jpeg	etag:%226c9d-530d5bd4934a5%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2016/01/Depositphotos_26465739_original-560x350.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2016/01/Depositphotos_26465739_original-560x350.jpg	(from http://dance-studio.cmsmasters.net/timeline/)
23:25:12	2256/2256	---M--	200	added ('OK')	application/json	date:Tue,%2023%20Aug%202016%2020:25:17%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fcolumns%2F	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed1fab.json	(from http://dance-studio.cmsmasters.net/columns/)
23:25:13	749/749	---M-Z	200	added ('OK')	application/rss+xml	etag:%22136f0d3780ca791a9dc94195f6349e72-gzip%22	http://dance-studio.cmsmasters.net/columns/feed/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/columns/feed/index.html	(from http://dance-studio.cmsmasters.net/columns/)
23:25:14	43996/43996	---M--	200	added ('OK')	image/jpeg	etag:%22abdc-530d5bd0bf888%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2016/01/Depositphotos_85513868_original-560x350.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2016/01/Depositphotos_85513868_original-560x350.jpg	(from http://dance-studio.cmsmasters.net/timeline/)
23:25:14	2353/2353	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Aug%202016%2020:25:19%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fcolumns%2F&format=xml	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed2efd	(from http://dance-studio.cmsmasters.net/columns/)
23:25:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Aug%202016%2020:25:21%20GMT	http://dance-studio.cmsmasters.net/?p=537	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/indexfbc0.html	(from http://dance-studio.cmsmasters.net/columns/)
23:25:17	22474/22474	---M--	200	added ('OK')	image/jpeg	etag:%2257ca-530d5c3934556%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_4698282_original-2-580x325.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_4698282_original-2-580x325.jpg	(from http://dance-studio.cmsmasters.net/columns/)
23:25:19	32532/32532	---M--	200	added ('OK')	image/jpeg	etag:%227f14-530d5be3789a7%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_39369347_original-2-580x325.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_39369347_original-2-580x325.jpg	(from http://dance-studio.cmsmasters.net/columns/)
23:25:22	19683/19683	---M--	200	added ('OK')	image/jpeg	etag:%224ce3-530d5be9f680f%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_67194523_original-3-580x325.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_67194523_original-3-580x325.jpg	(from http://dance-studio.cmsmasters.net/columns/)
23:25:23	27562/27562	---M--	200	added ('OK')	image/jpeg	etag:%226baa-530d5be805e94%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_70996711_original-1-580x325.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/04/Depositphotos_70996711_original-1-580x325.jpg	(from http://dance-studio.cmsmasters.net/columns/)
23:25:30	32132/32132	---M--	200	added ('OK')	image/jpeg	etag:%227d84-530d5bebfa23c%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_33326693_original-1-580x325.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_33326693_original-1-580x325.jpg	(from http://dance-studio.cmsmasters.net/columns/)
23:25:31	46477/46477	---M--	200	added ('OK')	image/jpeg	etag:%22b58d-530d5be56dd5b%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/05/Depositphotos_74087675_original-1-580x325.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/05/Depositphotos_74087675_original-1-580x325.jpg	(from http://dance-studio.cmsmasters.net/columns/)
23:25:33	19723/19723	---M--	200	added ('OK')	image/jpeg	etag:%224d0b-530d5bfc075b8%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_90268892_original1-1-580x325.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_90268892_original1-1-580x325.jpg	(from http://dance-studio.cmsmasters.net/columns/)
23:25:34	877873/877873	---M--	200	added ('OK')	image/jpeg	etag:%22d6531-52fcc61fddad3%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_5439336_original-1.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_5439336_original-1.jpg	(from http://dance-studio.cmsmasters.net/standard/)
23:25:37	49646/49646	---M--	200	added ('OK')	image/jpeg	etag:%22c1ee-530d5bedd57dd%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_5439336_original-1-580x325.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_5439336_original-1-580x325.jpg	(from http://dance-studio.cmsmasters.net/columns/)
23:25:37	27693/27693	---M--	200	added ('OK')	image/jpeg	etag:%226c2d-530d5bdf71166%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_80169054_original-1-580x325.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_80169054_original-1-580x325.jpg	(from http://dance-studio.cmsmasters.net/columns/)
23:25:38	29892/29892	---M--	200	added ('OK')	image/jpeg	etag:%2274c4-530d5bda9d38b%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_87966686_original-1-580x325.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_87966686_original-1-580x325.jpg	(from http://dance-studio.cmsmasters.net/columns/)
23:25:39	23075/23075	---M--	200	added ('OK')	image/jpeg	etag:%225a23-530d5be17efa3%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_79035554_original-1-580x325.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2015/07/Depositphotos_79035554_original-1-580x325.jpg	(from http://dance-studio.cmsmasters.net/columns/)
23:25:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Aug%202016%2020:25:44%20GMT	http://dance-studio.cmsmasters.net/?p=7677	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/index4f6b.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:25:39	2256/2256	---M--	200	added ('OK')	application/json	date:Tue,%2023%20Aug%202016%2020:25:44%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fgallery-2%2F	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embedea76.json	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:25:40	2353/2353	---M-Z	200	added ('OK')	text/xml	date:Tue,%2023%20Aug%202016%2020:25:46%20GMT	http://dance-studio.cmsmasters.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdance-studio.cmsmasters.net%2Fgallery-2%2F&format=xml	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-json/oembed/1.0/embeda482	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:26:02	50149/50149	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:26:07%20GMT	http://dance-studio.cmsmasters.net/project/dour-festival/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/project/dour-festival/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:26:04	49762/49762	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:26:09%20GMT	http://dance-studio.cmsmasters.net/project/sziget-festival/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/project/sziget-festival/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:26:23	143047/143047	---M--	200	added ('OK')	image/gif	etag:%2222ec7-530ebc778f83c%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2016/03/Depositphotos_12337765_original.gif	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2016/03/Depositphotos_12337765_original.gif	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:26:25	50296/50296	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:26:30%20GMT	http://dance-studio.cmsmasters.net/project/wireless-festival/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/project/wireless-festival/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:26:39	232797/232797	---M--	200	added ('OK')	image/gif	etag:%2238d5d-530ebceeed882%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2016/03/Depositphotos_36107843_original.gif	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2016/03/Depositphotos_36107843_original.gif	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:26:41	223488/223488	---M--	200	added ('OK')	image/gif	etag:%2236900-530ebdd89e477%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2016/03/Depositphotos_15549147_original.gif	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2016/03/Depositphotos_15549147_original.gif	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:26:42	50228/50228	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:26:46%20GMT	http://dance-studio.cmsmasters.net/project/volt-festival/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/project/volt-festival/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:26:44	50333/50333	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:26:49%20GMT	http://dance-studio.cmsmasters.net/project/balaton-sound/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/project/balaton-sound/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:26:49	152495/152495	---M--	200	added ('OK')	image/jpeg	etag:%22253af-52fcb983ac9b1%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2016/03/Depositphotos_70996711_original.jpg	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2016/03/Depositphotos_70996711_original.jpg	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:26:53	50287/50287	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:26:58%20GMT	http://dance-studio.cmsmasters.net/project/frequency-festival/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/project/frequency-festival/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:26:54	67046/67046	---M--	200	added ('OK')	image/gif	etag:%22105e6-530ebeb8dfb13%22	http://dance-studio.cmsmasters.net/wp-content/uploads/2016/03/Depositphotos_67194523_original.gif	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/wp-content/uploads/2016/03/Depositphotos_67194523_original.gif	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:26:59	49613/49613	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:27:04%20GMT	http://dance-studio.cmsmasters.net/project/lowlands/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/project/lowlands/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
23:27:02	49590/49590	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202016%2020:27:06%20GMT	http://dance-studio.cmsmasters.net/project/bestival/	E:/users/MKURUGENZI%201/Documents/projects/balasi/balasi_dance/dance-studio.cmsmasters.net/project/bestival/index.html	(from http://dance-studio.cmsmasters.net/gallery-2/)
